round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,conv_filter,conv_kernel,conv_activation,dilation_rate,dropout_rate,dense_dim,dense_activation,batch_size,epochs,patience,optimizer,lr
71,0.004728874657303095,0.004728874657303095,0.04826415330171585,0.002863922854885459,0.002863922854885459,0.0264864694327116,32,16,relu,1,0.1,64,relu,256,1000,50,adam,1e-05
286,0.0032116142101585865,0.0032116142101585865,0.0358702652156353,0.0029267524369060993,0.0029267524369060993,0.027552878484129906,16,8,relu,1,0.05,32,relu,256,1000,50,adam,1e-05
140,0.004165515303611755,0.004165515303611755,0.041483063250780106,0.0028449264355003834,0.0028449264355003834,0.026460761204361916,16,4,relu,1,0.05,32,relu,256,1000,50,adam,0.0001
62,0.005725861061364412,0.005725861061364412,0.0540158674120903,0.002934901276603341,0.002934901276603341,0.02776280604302883,32,8,relu,8,0.05,64,relu,256,1000,50,adam,0.001
67,0.005937705282121897,0.005937705282121897,0.054193973541259766,0.0028009002562612295,0.0028009002562612295,0.02695610374212265,32,4,relu,4,0.0,32,relu,256,1000,50,adam,1e-05
64,0.005795587319880724,0.005795587319880724,0.05333729833364487,0.0028205965645611286,0.0028205965645611286,0.027414195239543915,64,16,relu,4,0.0,64,relu,256,1000,50,adam,0.0001
74,0.0045873746275901794,0.0045873746275901794,0.04478722810745239,0.0027981416787952185,0.0027981416787952185,0.026971986517310143,16,8,relu,4,0.1,32,relu,256,1000,50,adam,0.001
118,0.0039005661383271217,0.0039005661383271217,0.04024374857544899,0.0028738072142004967,0.0028738072142004967,0.026933444663882256,64,16,relu,8,0.0,64,relu,256,1000,50,adam,0.001
63,0.0058554233983159065,0.0058554233983159065,0.053863774985075,0.0029683380853384733,0.0029683380853384733,0.030418671667575836,32,8,relu,1,0.0,32,relu,256,1000,50,adam,0.001
66,0.005696989595890045,0.005696989595890045,0.054502855986356735,0.002891095355153084,0.002891095355153084,0.028237465769052505,64,4,relu,8,0.1,32,relu,256,1000,50,adam,1e-05
68,0.005273685324937105,0.005273685324937105,0.051389630883932114,0.002772312145680189,0.002772312145680189,0.02700958400964737,64,8,relu,4,0.0,64,relu,256,1000,50,adam,0.0001
68,0.005320632830262184,0.005320632830262184,0.05328131839632988,0.0029307203367352486,0.0029307203367352486,0.02729186601936817,64,16,relu,1,0.0,64,relu,256,1000,50,adam,1e-05
62,0.005299569573253393,0.005299569573253393,0.05169608071446419,0.002869743388146162,0.002869743388146162,0.027036966755986214,16,4,relu,1,0.0,32,relu,256,1000,50,adam,0.0001
68,0.005161547567695379,0.005161547567695379,0.05008337274193764,0.0028396048583090305,0.0028396048583090305,0.02674381248652935,16,16,relu,1,0.0,32,relu,256,1000,50,adam,0.0001
63,0.00572577677667141,0.00572577677667141,0.05204858258366585,0.0029689616058021784,0.0029689616058021784,0.03012874536216259,32,8,relu,8,0.1,64,relu,256,1000,50,adam,0.0001
66,0.005313232075423002,0.005313232075423002,0.0506657138466835,0.002828775206580758,0.002828775206580758,0.02633693628013134,64,8,relu,8,0.05,32,relu,256,1000,50,adam,0.0001
70,0.005042326636612415,0.005042326636612415,0.04945613816380501,0.0028986576944589615,0.0028986576944589615,0.02691279537975788,32,4,relu,8,0.0,64,relu,256,1000,50,adam,0.0001
68,0.006050179246813059,0.006050179246813059,0.05517537519335747,0.0029313825070858,0.0029313825070858,0.02846069261431694,32,8,relu,4,0.1,32,relu,256,1000,50,adam,0.0001
73,0.005159521475434303,0.005159521475434303,0.049437060952186584,0.0027396592777222395,0.0027396592777222395,0.02628786675632,64,16,relu,8,0.0,32,relu,256,1000,50,adam,0.0001
67,0.005210203118622303,0.005210203118622303,0.048791032284498215,0.002835489809513092,0.002835489809513092,0.028009159490466118,64,16,relu,1,0.05,32,relu,256,1000,50,adam,0.001
134,0.003984049428254366,0.003984049428254366,0.04247739911079407,0.0028990255668759346,0.0028990255668759346,0.028088882565498352,32,16,relu,4,0.05,64,relu,256,1000,50,adam,1e-05
72,0.0050389207899570465,0.0050389207899570465,0.051534365862607956,0.002884818706661463,0.002884818706661463,0.02648070640861988,32,16,relu,1,0.0,64,relu,256,1000,50,adam,0.0001
