,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
44,0.0001100778579711914,6.139035358987951e-06,0.0,0.0,True,squared_error,10,auto,4,10,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,,,,,,,,361
45,0.33394246101379393,0.13341711313709523,0.004385590553283691,0.00023752067884709197,True,squared_error,10,sqrt,1,2,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0032210212073722436,-0.00042074972587251313,-0.0001675520953325626,-7.233145356139213e-05,-0.0010102746721213918,-0.00032818444506381574,-0.0008042555010634903,-0.0003593860836311974,-0.004664440214651461,-0.02364260116413239,-0.003469079656280246,0.0068765842859032575,171
46,0.6636327981948853,0.26828610335066616,0.0082841157913208,0.0004266722591551902,True,squared_error,10,sqrt,1,2,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-0.0032008676738710935,-0.0004196366176202246,-0.00016992042647886237,-7.114351020490978e-05,-0.00098374944179131,-0.00033085327079415726,-0.000798109792020701,-0.00035929015718954595,-0.004814068460922591,-0.023057195941420156,-0.003420483529231355,0.006709033780695355,4
47,0.8299129486083985,0.33492294408109136,0.01025550365447998,0.0005110011567731687,True,squared_error,10,sqrt,1,2,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.003215135141972584,-0.0004165531671374433,-0.00016956122798419683,-7.108099762711356e-05,-0.0009914993982162203,-0.0003251302009161936,-0.0007967981801120012,-0.00035847129710900647,-0.004755227425810626,-0.023229958942554335,-0.003432941597943972,0.006758615863846316,27
48,1.3295154571533203,0.5382087181148815,0.016080307960510253,0.0008998938517302942,True,squared_error,10,sqrt,1,2,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",-0.003219997585925805,-0.0004174589865897019,-0.0001703069889691795,-7.138663033721588e-05,-0.0010018689230383649,-0.00032829861317964587,-0.0007958981429103065,-0.0003572274390570367,-0.004783528833002777,-0.02324877987408609,-0.0034394752017096126,0.006764150801792711,46
49,1.6610716819763183,0.6705802030926937,0.02010335922241211,0.0009733906671578735,True,squared_error,10,sqrt,1,2,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",-0.003212316991237151,-0.00042034897651123116,-0.00016962085207916714,-7.147729073251928e-05,-0.0010020436837110483,-0.0003298186016279762,-0.0007983262038797171,-0.00035790000481499424,-0.004787977902241208,-0.023244418214094783,-0.00343942487209298,0.006762685257665488,45
50,0.33089659214019773,0.13534892499042664,0.0043163299560546875,0.00018120279431588454,True,squared_error,10,sqrt,1,5,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.003215794011550482,-0.00042529741785014667,-0.0001708935788993226,-7.175261846683253e-05,-0.0010198440148092918,-0.0003273360492412918,-0.000795416393423865,-0.0003575061022751212,-0.004837626009987279,-0.023138092767343056,-0.003435955896384669,0.0067318669307359245,36
51,0.6604439973831177,0.26935376200061345,0.00815412998199463,0.00022961475451931638,True,squared_error,10,sqrt,1,5,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-0.0032202394925653103,-0.0004167906645850791,-0.0001688472871282407,-7.108728511571194e-05,-0.001014816219723504,-0.000329816076397321,-0.0007993020894454039,-0.00035620578165684354,-0.0047628972824632024,-0.023215309710742052,-0.0034355311889822672,0.00675343369430285,33
52,0.8253130912780762,0.33709580642944253,0.010091257095336915,0.0003761184353056613,True,squared_error,10,sqrt,1,5,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",-0.0032117980624959633,-0.00041432297664256604,-0.0001688250583368587,-7.177089401617637e-05,-0.000995795744858643,-0.00033110735264396245,-0.0007975682921497084,-0.00035707963986943874,-0.004786391335060152,-0.02329399252557154,-0.003442865188164501,0.006777700556487092,62
53,1.3191666841506957,0.5389943904066469,0.015856432914733886,0.0005765217211580545,True,squared_error,10,sqrt,1,5,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",-0.003211972496578329,-0.0004196014414360892,-0.00017026391162232334,-7.166399409336896e-05,-0.0009973767855292106,-0.00033070575474378736,-0.0007952800035479938,-0.0003584471047210497,-0.004802433225916484,-0.023136777637902728,-0.0034294522356091367,0.0067316748106800136,19
