,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
212,0.0024168729782104493,0.0010502005941495586,0.0003459692001342773,2.603361670965276e-05,1.0,3,0.0,linear,"{'C': 1, 'degree': 3, 'gamma': 0.0, 'kernel': 'linear'}",-0.010728628446940619,-0.0017920887036979882,-0.0005670981665323042,-0.0002494185791717271,-0.00045423023861438906,-0.00018881624382538254,-0.00035542009789284044,-0.00031951900437601565,-0.0009893753065147884,-0.0075857909124256604,-0.0023230385699991715,0.0035174885649200964,464
213,0.0008114814758300781,0.0002815104633787074,0.00033459663391113283,2.3250444879680017e-05,1.0,3,0.0,poly,"{'C': 1, 'degree': 3, 'gamma': 0.0, 'kernel': 'poly'}",-0.010538310346051573,-0.0014464839049631504,-0.0004208799658390758,-9.330690819064907e-05,-0.0002593126511436211,-8.366568915441946e-05,-0.00019538330964278888,-0.00012812749016074203,-0.0006930914609251586,-0.007883123009921437,-0.002174168473599262,0.0035891071271085422,188
214,0.000864863395690918,0.0003149853999025594,0.00039460659027099607,4.094507830073451e-05,1.0,3,0.0,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.0, 'kernel': 'rbf'}",-0.010538310346051573,-0.0014464839049631504,-0.0004208799658390758,-9.330690819064907e-05,-0.0002593126511436211,-8.366568915441946e-05,-0.00019538330964278888,-0.00012812749016074203,-0.0006930914609251586,-0.007883123009921437,-0.002174168473599262,0.0035891071271085422,188
215,0.0008019447326660156,0.00028066805256708076,0.00033428668975830076,2.2621752331417825e-05,1.0,3,0.0,sigmoid,"{'C': 1, 'degree': 3, 'gamma': 0.0, 'kernel': 'sigmoid'}",-0.010538310346051573,-0.0014464839049631504,-0.0004208799658390758,-9.330690819064907e-05,-0.0002593126511436211,-8.366568915441946e-05,-0.00019538330964278888,-0.00012812749016074203,-0.0006930914609251586,-0.007883123009921437,-0.002174168473599262,0.0035891071271085422,188
216,0.0024257183074951174,0.0010495589011099528,0.0003468036651611328,2.6678218692580647e-05,1.0,3,0.001,linear,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",-0.010728628446940619,-0.0017920887036979882,-0.0005670981665323042,-0.0002494185791717271,-0.00045423023861438906,-0.00018881624382538254,-0.00035542009789284044,-0.00031951900437601565,-0.0009893753065147884,-0.0075857909124256604,-0.0023230385699991715,0.0035174885649200964,464
217,0.000814509391784668,0.0002807962818500703,0.00033736228942871094,2.2382413165341963e-05,1.0,3,0.001,poly,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",-0.010538310720525627,-0.0014464832976069345,-0.0004208807638112883,-9.330721723740537e-05,-0.0002593129747931683,-8.366628676499204e-05,-0.00019538367372345922,-0.00012812773377625893,-0.0006930917187545539,-0.007883121513337242,-0.0021741685900330933,0.003589106835064614,324
218,0.0009509801864624023,0.0003612701281787479,0.0004175901412963867,4.895276895593926e-05,1.0,3,0.001,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",-0.010541894959170323,-0.001440065419316678,-0.00042729667496093976,-9.601021862637223e-05,-0.00026221943236518413,-8.857748088805888e-05,-0.0001985559216622368,-0.00013038034917418908,-0.0006958198171653306,-0.007869417326962487,-0.0021750237600291797,0.003586569075869817,375
219,0.0010514974594116211,0.0004175113570445838,0.00037434101104736326,3.7193519946196186e-05,1.0,3,0.001,sigmoid,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.01054010207781902,-0.0014431741028170931,-0.00042399151427917147,-9.456649833394842e-05,-0.00026067453268595493,-8.603038818693916e-05,-0.00019687937496403062,-0.00012916566621384623,-0.0006943660471488164,-0.007876002223164072,-0.002174495242561289,0.003587830434308088,362
220,0.0024141788482666014,0.0010509651108437253,0.0003443479537963867,2.60544822468943e-05,1.0,4,auto,linear,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",-0.010728628446940619,-0.0017920887036979882,-0.0005670981665323042,-0.0002494185791717271,-0.00045423023861438906,-0.00018881624382538254,-0.00035542009789284044,-0.00031951900437601565,-0.0009893753065147884,-0.0075857909124256604,-0.0023230385699991715,0.0035174885649200964,464
221,0.0008221864700317383,0.0002927389928506034,0.0003381967544555664,2.557604678314413e-05,1.0,4,auto,poly,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",-0.010543478844303105,-0.0014391806799837128,-0.00043016665086909777,-9.720317797789079e-05,-0.0002631429383023053,-9.071793436216692e-05,-0.00019986370410340828,-0.00013115543423168553,-0.0006963206498201247,-0.007864516891898404,-0.00217557469058519,0.0035856594403281946,390
222,0.001019287109375,0.00039741750869526306,0.0004335641860961914,5.3415792451347465e-05,1.0,4,auto,rbf,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",-0.010661842863078082,-0.0014351409557827677,-0.00041698848942780604,-8.9053508284262e-05,-0.0002607953936261389,-7.51797493454513e-05,-0.00019473043390981972,-0.00012569768819751804,-0.0007181713533125021,-0.007601296728149013,-0.002157889716311336,0.0035745534067182397,19
223,0.001111888885498047,0.0004419419185181145,0.0003868579864501953,3.7867926173142704e-05,1.0,4,auto,sigmoid,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid'}",-0.010595045673545252,-0.0014215128083299655,-0.00041408747108317913,-8.87777050838071e-05,-0.0002574308885763881,-7.691588895683165e-05,-0.00019230321533386563,-0.000125121171738222,-0.0007034465159395854,-0.00767901701868943,-0.0021553658357276522,0.0035719180347522825,10
224,0.0024298667907714845,0.0010610398693077826,0.00034296512603759766,2.2880297037220485e-05,1.0,4,0.1,linear,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'linear'}",-0.010728628446940619,-0.0017920887036979882,-0.0005670981665323042,-0.0002494185791717271,-0.00045423023861438906,-0.00018881624382538254,-0.00035542009789284044,-0.00031951900437601565,-0.0009893753065147884,-0.0075857909124256604,-0.0023230385699991715,0.0035174885649200964,464
