,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
369,0.00641322135925293,0.0030976428681716637,0.0003854274749755859,4.131996894911965e-05,10.0,2,1,poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",-0.012166473620962705,-0.004792915836745165,-0.002282981232123262,-0.0007933208345658672,-0.0012397668689283884,-0.0007257421673096469,-0.0007969206795147648,-0.000660445977441043,-0.002685733073361516,-0.013570426774961251,-0.003971472706591361,0.004621852110200838,679
370,0.0020188093185424805,0.0010258893381095639,0.0004652500152587891,7.0644289984092e-05,10.0,2,1,rbf,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",-0.012166473620962705,-0.004383935449950123,-0.0024676740948816394,-0.00103621490592107,-0.0014960327565864526,-0.0007626770889718011,-0.0008729783140014513,-0.0007277718202689917,-0.0024732809900979203,-0.01153338249749699,-0.0037920421539139144,0.004169614540908777,661
371,0.0011057376861572266,0.00044809671549822603,0.00037915706634521483,4.140295658104662e-05,10.0,2,1,sigmoid,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'sigmoid'}",-0.012166473620962705,-0.0008120001053447196,-0.0005200086601762563,-0.0001263812425945186,-0.00021386646132971098,-6.749938526160123e-05,-0.00010841258736627621,-5.1074900870866836e-05,-0.0008966931983118832,-0.007627837803346411,-0.002259024796556495,0.003962190059325502,239
372,0.006510400772094726,0.0032366300381932774,0.00035309791564941406,3.2238917596882157e-05,10.0,2,0.0,linear,"{'C': 10, 'degree': 2, 'gamma': 0.0, 'kernel': 'linear'}",-0.012166473620962705,-0.0011353774550967146,-0.0008470270022802675,-0.00020013397409626975,-0.00037120719577815066,-0.00010763313056287024,-0.00015739317771246747,-0.00010100792569266792,-0.0015508130078944052,-0.008157294557520829,-0.0024794361047597345,0.003971453979079833,509
373,0.0007038116455078125,0.0002366170771306639,0.00031774044036865235,2.1089481145080237e-05,10.0,2,0.0,poly,"{'C': 10, 'degree': 2, 'gamma': 0.0, 'kernel': 'poly'}",-0.012166473620962705,-0.0008090380387580022,-0.0005174985958230324,-0.0001256723298160142,-0.0002129051447150814,-6.643113586970075e-05,-0.0001076057703465854,-5.033891231491902e-05,-0.0008963757745740787,-0.007626670612417109,-0.002257900993559723,0.00396249291665781,90
374,0.0007509469985961914,0.0002633673985622957,0.0003637552261352539,3.874929817375613e-05,10.0,2,0.0,rbf,"{'C': 10, 'degree': 2, 'gamma': 0.0, 'kernel': 'rbf'}",-0.012166473620962705,-0.0008090380387580022,-0.0005174985958230324,-0.0001256723298160142,-0.0002129051447150814,-6.643113586970075e-05,-0.0001076057703465854,-5.033891231491902e-05,-0.0008963757745740787,-0.007626670612417109,-0.002257900993559723,0.00396249291665781,90
375,0.0007012128829956054,0.0002389182921647889,0.0003146648406982422,1.730196252890998e-05,10.0,2,0.0,sigmoid,"{'C': 10, 'degree': 2, 'gamma': 0.0, 'kernel': 'sigmoid'}",-0.012166473620962705,-0.0008090380387580022,-0.0005174985958230324,-0.0001256723298160142,-0.0002129051447150814,-6.643113586970075e-05,-0.0001076057703465854,-5.033891231491902e-05,-0.0008963757745740787,-0.007626670612417109,-0.002257900993559723,0.00396249291665781,90
376,0.006523561477661133,0.0032472912658148014,0.0003512144088745117,3.35353254347929e-05,10.0,2,0.001,linear,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",-0.012166473620962705,-0.0011353774550967146,-0.0008470270022802675,-0.00020013397409626975,-0.00037120719577815066,-0.00010763313056287024,-0.00015739317771246747,-0.00010100792569266792,-0.0015508130078944052,-0.008157294557520829,-0.0024794361047597345,0.003971453979079833,509
377,0.0007429361343383789,0.00025468926643632976,0.0003213167190551758,1.9926159920489762e-05,10.0,2,0.001,poly,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",-0.012166473620962705,-0.0008088565895408973,-0.0005173640927935849,-0.00012562702050679622,-0.0002128729316112501,-6.639311060488156e-05,-0.00010755184706086164,-5.030731240095176e-05,-0.0008963575132748087,-0.0076260799336670465,-0.0022577883972423785,0.003962436948892875,45
378,0.0008776903152465821,0.0003297080875713334,0.00038678646087646483,4.56857591690136e-05,10.0,2,0.001,rbf,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",-0.012166473620962705,-0.0008374683635033895,-0.0005543011949537497,-0.00014666700092151098,-0.0002416528306537953,-9.451483200828033e-05,-0.00013082914041441935,-7.331833002963524e-05,-0.0009271587729008417,-0.0076150989749122515,-0.002278748306126058,0.00395051177697298,372
379,0.0009501457214355468,0.00037132145357993336,0.00035321712493896484,3.550087869032588e-05,10.0,2,0.001,sigmoid,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-0.012166473620962705,-0.0008293295097363333,-0.0005380069143519951,-0.0001367062231509186,-0.00022781640986522112,-8.12628041306681e-05,-0.00011921990088525233,-6.217871600721035e-05,-0.0009108265272463097,-0.007605940355093107,-0.002267776098142972,0.00395407942141978,353
380,0.0065152645111083984,0.003251455840584724,0.000351262092590332,3.347418077243983e-05,10.0,3,auto,linear,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",-0.012166473620962705,-0.0011353774550967146,-0.0008470270022802675,-0.00020013397409626975,-0.00037120719577815066,-0.00010763313056287024,-0.00015739317771246747,-0.00010100792569266792,-0.0015508130078944052,-0.008157294557520829,-0.0024794361047597345,0.003971453979079833,509
381,0.0007650375366210938,0.0002690244675109263,0.0003217935562133789,2.2354472311448645e-05,10.0,3,auto,poly,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",-0.012166473620962705,-0.0007963973428039367,-0.0005157400086035637,-0.00011498740766733224,-0.00020771670244591655,-5.53861130900136e-05,-9.616005925269071e-05,-4.2601142316700255e-05,-0.0009113494541360394,-0.007609652073263449,-0.0022516463924542344,0.003962727118526816,1
