,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
65,0.0006115198135375977,0.0001793116461619048,0.0003034353256225586,1.5125981930074518e-05,0.1,5,0.1,poly,"{'C': 0.1, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",-0.007311617284347178,-0.0007907100680403655,-0.00025791626855195993,-0.00021799918819553936,-0.000544904569463364,-0.00022368749504494696,-0.0002966285575001019,-0.00018343381896317014,-0.0007184191571156808,-0.005636269185166851,-0.001618158559238916,0.002465094174854555,233
66,0.000659036636352539,0.00020182337058576914,0.0003386020660400391,2.6644660286508088e-05,0.1,5,0.1,rbf,"{'C': 0.1, 'degree': 5, 'gamma': 0.1, 'kernel': 'rbf'}",-0.007311617284347178,-0.0008887770921393366,-0.00034275785115499676,-0.0002805411321774442,-0.0006278888714671726,-0.00030432800043913964,-0.0003710452550061009,-0.0002608009907147702,-0.0007774276306220829,-0.00565910639565809,-0.0016824290503726312,0.002438495721367729,338
67,0.0007367134094238281,0.00023794448923577537,0.0003299236297607422,1.9565959818189737e-05,0.1,5,0.1,sigmoid,"{'C': 0.1, 'degree': 5, 'gamma': 0.1, 'kernel': 'sigmoid'}",-0.007311617284347178,-0.0008550394860574286,-0.00031534495772347904,-0.0002610362627986471,-0.0005986887852295163,-0.0002782222453958782,-0.000347121773920622,-0.00023295594218088512,-0.0007573244385011442,-0.005658412769110226,-0.0016615763945265003,0.0024485063672974807,271
68,0.0005695819854736328,0.00015491943198797992,0.0002972602844238281,1.3534029673394148e-05,0.1,5,1,linear,"{'C': 0.1, 'degree': 5, 'gamma': 1, 'kernel': 'linear'}",-0.007311617284347178,-0.001038950593542364,-0.0003319444208430483,-0.0002645918067389596,-0.0006464677076797798,-0.0002928661773770045,-0.00036242021259219354,-0.00023419914040425993,-0.0007636075185042658,-0.005590547590143474,-0.0016837212452172525,0.0024268785877771095,348
69,0.00527348518371582,0.0027640382855997595,0.0003882408142089844,4.4043752729126756e-05,0.1,5,1,poly,"{'C': 0.1, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",-0.007311617284347178,-0.0021231413833681196,-0.00034797312072721063,-0.0004568300641518873,-0.0013953760922118343,-0.00027829977762634247,-0.00071870221138111,-0.0002853434644142502,-0.00182472631555663,-0.01578703575593377,-0.0030529045469718332,0.004693374020570605,708
70,0.000670480728149414,0.00019027994861358882,0.00034852027893066405,2.9617077169631685e-05,0.1,5,1,rbf,"{'C': 0.1, 'degree': 5, 'gamma': 1, 'kernel': 'rbf'}",-0.007311617284347178,-0.001745520742850011,-0.0011507355410567259,-0.000963925250563918,-0.0013892047433962471,-0.0009615028422389322,-0.0009964407981398415,-0.0007075207986496302,-0.0011421220427558752,-0.00553168717646864,-0.0021900277220467,0.0021690915880977295,618
71,0.0008219242095947266,0.00029432292596711534,0.00033986568450927734,2.7657839728811225e-05,0.1,5,1,sigmoid,"{'C': 0.1, 'degree': 5, 'gamma': 1, 'kernel': 'sigmoid'}",-0.007311617284347178,-0.0007679218569030405,-0.00023987483162830068,-0.00020639029769441725,-0.0005283176731639113,-0.00020680632908131057,-0.00028177037932495245,-0.0001691455357083522,-0.0007104325261088203,-0.005631098332196692,-0.0016053375046156976,0.0024702708176454966,162
72,0.0005731582641601562,0.00015277080450386976,0.00029819011688232423,1.3973464574723912e-05,0.1,5,0.0,linear,"{'C': 0.1, 'degree': 5, 'gamma': 0.0, 'kernel': 'linear'}",-0.007311617284347178,-0.001038950593542364,-0.0003319444208430483,-0.0002645918067389596,-0.0006464677076797798,-0.0002928661773770045,-0.00036242021259219354,-0.00023419914040425993,-0.0007636075185042658,-0.005590547590143474,-0.0016837212452172525,0.0024268785877771095,348
73,0.0005418062210083008,0.00014036749830944806,0.0003047943115234375,1.3873912882933298e-05,0.1,5,0.0,poly,"{'C': 0.1, 'degree': 5, 'gamma': 0.0, 'kernel': 'poly'}",-0.007311617284347178,-0.0007675434304347505,-0.0002395403574770283,-0.00020615193600784584,-0.0005280130798456936,-0.00020649291652888302,-0.00028148370953594434,-0.00016886332566657124,-0.0007102266819138833,-0.005631025793083134,-0.001605095851484091,0.0024703740601386163,2
74,0.000567483901977539,0.0001546009755643118,0.00032827854156494143,2.3592708055514306e-05,0.1,5,0.0,rbf,"{'C': 0.1, 'degree': 5, 'gamma': 0.0, 'kernel': 'rbf'}",-0.007311617284347178,-0.0007675434304347505,-0.0002395403574770283,-0.00020615193600784584,-0.0005280130798456936,-0.00020649291652888302,-0.00028148370953594434,-0.00016886332566657124,-0.0007102266819138833,-0.005631025793083134,-0.001605095851484091,0.0024703740601386163,2
75,0.000534677505493164,0.00013856535025593092,0.0002998828887939453,1.5184025591478793e-05,0.1,5,0.0,sigmoid,"{'C': 0.1, 'degree': 5, 'gamma': 0.0, 'kernel': 'sigmoid'}",-0.007311617284347178,-0.0007675434304347505,-0.0002395403574770283,-0.00020615193600784584,-0.0005280130798456936,-0.00020649291652888302,-0.00028148370953594434,-0.00016886332566657124,-0.0007102266819138833,-0.005631025793083134,-0.001605095851484091,0.0024703740601386163,2
76,0.000570988655090332,0.00015432344741506959,0.000298309326171875,1.4868528874663428e-05,0.1,5,0.001,linear,"{'C': 0.1, 'degree': 5, 'gamma': 0.001, 'kernel': 'linear'}",-0.007311617284347178,-0.001038950593542364,-0.0003319444208430483,-0.0002645918067389596,-0.0006464677076797798,-0.0002928661773770045,-0.00036242021259219354,-0.00023419914040425993,-0.0007636075185042658,-0.005590547590143474,-0.0016837212452172525,0.0024268785877771095,348
77,0.0005966663360595703,0.00016901079896032724,0.0003040313720703125,1.5528647003347245e-05,0.1,5,0.001,poly,"{'C': 0.1, 'degree': 5, 'gamma': 0.001, 'kernel': 'poly'}",-0.007311617284347178,-0.0007675434304369972,-0.00023954035747880586,-0.00020615193600897997,-0.0005280130798473253,-0.0002064929165305434,-0.00028148370953740373,-0.0001688633256679747,-0.0007102266819146525,-0.005631025793082051,-0.0016050958514851911,0.0024703740601378483,128
