round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,first_conv_dim,first_conv_kernel,first_conv_activation,first_lstm_dim,first_dense_dim,first_dense_activation,batch_size,epochs,patience,optimizer,lr
82,0.00204778416082263,0.00204778416082263,0.018690573051571846,0.002210190985351801,0.002210190985351801,0.02144753932952881,32,5,relu,50,16,relu,256,200,20,adam,0.001
81,0.0020692390389740467,0.0020692390389740467,0.01887844130396843,0.0020836268085986376,0.0020836268085986376,0.020745882764458656,32,3,relu,75,32,tanh,256,200,20,adam,0.0001
59,0.002073999959975481,0.002073999959975481,0.018956715241074562,0.00224179751239717,0.00224179751239717,0.021563488990068436,64,3,relu,75,32,relu,256,200,20,adam,1e-05
115,0.00203310395590961,0.00203310395590961,0.01857653260231018,0.002121820580214262,0.002121820580214262,0.020821155980229378,32,7,relu,75,16,relu,256,200,20,adam,0.0001
75,0.002045165281742811,0.002045165281742811,0.018718218430876732,0.0021154312416911125,0.0021154312416911125,0.02102484367787838,32,7,relu,50,16,tanh,256,200,20,adam,1e-05
86,0.002086066175252199,0.002086066175252199,0.018994491547346115,0.0020918254740536213,0.0020918254740536213,0.020768867805600166,64,3,relu,75,16,tanh,256,200,20,adam,0.0001
91,0.0020374890882521868,0.0020374890882521868,0.018536288291215897,0.0021700228098779917,0.0021700228098779917,0.020863156765699387,64,3,relu,50,32,tanh,256,200,20,adam,0.0001
93,0.002058637561276555,0.002058637561276555,0.018644265830516815,0.0022292823996394873,0.0022292823996394873,0.021370386704802513,32,5,relu,75,32,tanh,256,200,20,adam,0.001
94,0.0020682939793914557,0.0020682939793914557,0.01890392042696476,0.002164919162169099,0.002164919162169099,0.021295350044965744,32,7,relu,75,32,tanh,256,200,20,adam,0.001
103,0.0020545069128274918,0.0020545069128274918,0.018756115809082985,0.0021182545460760593,0.0021182545460760593,0.02092466875910759,64,5,relu,75,64,relu,256,200,20,adam,0.0001
128,0.0020292876288294792,0.0020292876288294792,0.018571864813566208,0.002085228217765689,0.002085228217765689,0.02061873860657215,64,3,relu,50,32,tanh,256,200,20,adam,0.001
106,0.0020403026137501,0.0020403026137501,0.018536360934376717,0.002171166706830263,0.002171166706830263,0.02103089913725853,32,3,relu,75,16,tanh,256,200,20,adam,0.0001
107,0.002038457663729787,0.002038457663729787,0.018620682880282402,0.002153682289645076,0.002153682289645076,0.02101827785372734,32,7,relu,75,64,tanh,256,200,20,adam,0.0001
116,0.0020309905521571636,0.0020309905521571636,0.01862909458577633,0.002153949346393347,0.002153949346393347,0.02122518979012966,32,5,relu,50,64,relu,256,200,20,adam,0.001
100,0.0020315146539360285,0.0020315146539360285,0.018522055819630623,0.002123749116435647,0.002123749116435647,0.0207813773304224,32,5,relu,50,16,tanh,256,200,20,adam,1e-05
106,0.002025079680606723,0.002025079680606723,0.0185387022793293,0.0021459416020661592,0.0021459416020661592,0.020961977541446686,64,5,relu,50,16,tanh,256,200,20,adam,0.0001
112,0.002034013392403722,0.002034013392403722,0.018620945513248444,0.0021354497876018286,0.0021354497876018286,0.021022841334342957,32,5,relu,75,16,tanh,256,200,20,adam,0.0001
90,0.0020359265618026257,0.0020359265618026257,0.018641192466020584,0.002208261750638485,0.002208261750638485,0.021220184862613678,64,7,relu,50,32,tanh,256,200,20,adam,0.001
86,0.002041245810687542,0.002041245810687542,0.018612738698720932,0.0021474265959113836,0.0021474265959113836,0.02108093723654747,64,5,relu,50,64,tanh,256,200,20,adam,0.001
86,0.002044467953965068,0.002044467953965068,0.018596479669213295,0.002132781781256199,0.002132781781256199,0.020842652767896652,32,3,relu,75,64,tanh,256,200,20,adam,0.0001
88,0.0020556494127959013,0.0020556494127959013,0.018763605505228043,0.0021028879564255476,0.0021028879564255476,0.020819852128624916,32,5,relu,50,32,relu,256,200,20,adam,1e-05
285,0.0020295833237469196,0.0020295833237469196,0.01858665607869625,0.0022143900860100985,0.0022143900860100985,0.021213073283433914,64,5,relu,75,16,tanh,256,200,20,adam,0.0001
102,0.0020381701178848743,0.0020381698850542307,0.01853361167013645,0.0021486461628228426,0.0021486461628228426,0.020970946177840233,32,3,relu,50,64,relu,256,200,20,adam,0.0001
81,0.002034700708463788,0.002034700708463788,0.01854344643652439,0.0021819001995027065,0.0021819001995027065,0.021151496097445488,32,7,relu,75,64,relu,256,200,20,adam,0.001
85,0.0020562245044857264,0.0020562245044857264,0.01869847998023033,0.0021305223926901817,0.0021305223926901817,0.021076180040836334,32,7,relu,75,32,tanh,256,200,20,adam,0.0001
101,0.0020550049375742674,0.0020550049375742674,0.018722880631685257,0.0021531868260353804,0.0021531868260353804,0.021067379042506218,64,7,relu,50,64,tanh,256,200,20,adam,1e-05
99,0.00204210146330297,0.00204210146330297,0.01866905763745308,0.002209212863817811,0.002209212863817811,0.021285558119416237,32,3,relu,75,32,tanh,256,200,20,adam,1e-05
98,0.0020377810578793287,0.0020377810578793287,0.018594102934002876,0.0021552068646997213,0.0021552068646997213,0.021077487617731094,32,7,relu,75,16,relu,256,200,20,adam,1e-05
91,0.0020425748080015182,0.0020425748080015182,0.018592486158013344,0.0021891428623348475,0.0021891428623348475,0.021118422970175743,64,5,relu,50,32,tanh,256,200,20,adam,0.001
106,0.0020426842384040356,0.0020426842384040356,0.018774045631289482,0.0021744249388575554,0.0021744249388575554,0.021322719752788544,32,5,relu,75,32,relu,256,200,20,adam,0.0001
158,0.002044452354311943,0.002044452354311943,0.0188014954328537,0.002124482300132513,0.002124482300132513,0.021022696048021317,32,7,relu,50,32,tanh,256,200,20,adam,0.0001
77,0.0020863304380327463,0.0020863304380327463,0.018909385427832603,0.002163154538720846,0.002163154538720846,0.0212306659668684,32,5,relu,75,32,relu,256,200,20,adam,0.001
88,0.002059275982901454,0.002059275982901454,0.01887347735464573,0.002121846890076995,0.002121846890076995,0.021024174988269806,64,3,relu,50,64,tanh,256,200,20,adam,0.0001
267,0.002015744335949421,0.002015744335949421,0.018509885296225548,0.002107742941007018,0.002107742941007018,0.020517967641353607,64,3,relu,50,16,tanh,256,200,20,adam,0.0001
89,0.0020469517912715673,0.0020469517912715673,0.018670393154025078,0.0021291172597557306,0.0021291172597557306,0.02103540487587452,64,3,relu,75,32,relu,256,200,20,adam,0.001
84,0.0020525327417999506,0.0020525327417999506,0.018778495490550995,0.0021916674450039864,0.0021916674450039864,0.02134927548468113,32,5,relu,75,64,relu,256,200,20,adam,1e-05
71,0.002061385428532958,0.002061385428532958,0.01895591989159584,0.002075704513117671,0.002075704513117671,0.02085133269429207,64,3,relu,75,16,relu,256,200,20,adam,1e-05
97,0.0020541390404105186,0.0020541390404105186,0.018778648227453232,0.0021159781608730555,0.0021159781608730555,0.020881954580545425,32,3,relu,50,64,tanh,256,200,20,adam,0.0001
97,0.0020696704741567373,0.0020696704741567373,0.019000926986336708,0.002111445413902402,0.002111445413902402,0.021074919030070305,64,7,relu,75,64,relu,256,200,20,adam,0.0001
184,0.0020304895006120205,0.0020304895006120205,0.018439024686813354,0.0022026326041668653,0.0022026326041668653,0.020968513563275337,32,5,relu,75,16,tanh,256,200,20,adam,0.001
82,0.002051034476608038,0.002051034476608038,0.01871470734477043,0.002119201933965087,0.002119201933965087,0.021042047068476677,64,5,relu,50,32,tanh,256,200,20,adam,1e-05
111,0.002057380508631468,0.002057380508631468,0.018786251544952393,0.0021011473145335913,0.0021011473145335913,0.020846815779805183,32,7,relu,75,64,tanh,256,200,20,adam,0.001
96,0.0020581812132149935,0.0020581812132149935,0.018817219883203506,0.0020920748356729746,0.0020920748356729746,0.020901797339320183,64,7,relu,50,32,relu,256,200,20,adam,0.001
101,0.0020502132829278708,0.0020502132829278708,0.018762052059173584,0.002111442619934678,0.002111442619934678,0.02095610834658146,64,5,relu,75,64,tanh,256,200,20,adam,0.001
91,0.002032277872785926,0.002032277872785926,0.018551981076598167,0.002201479859650135,0.002201479859650135,0.02096199057996273,64,5,relu,75,32,tanh,256,200,20,adam,0.001
96,0.0020678131841123104,0.0020678131841123104,0.01881794072687626,0.0021505432669073343,0.0021505432669073343,0.021237259730696678,32,5,relu,50,16,relu,256,200,20,adam,1e-05
112,0.0020209639333188534,0.0020209639333188534,0.01845049299299717,0.0021485614124685526,0.0021485614124685526,0.020794423297047615,64,3,relu,50,32,relu,256,200,20,adam,0.0001
82,0.002075186464935541,0.002075186464935541,0.018647601827979088,0.0021809530444443226,0.0021809530444443226,0.02100013941526413,32,3,relu,75,64,relu,256,200,20,adam,0.0001
86,0.0020443859975785017,0.0020443859975785017,0.01861432194709778,0.0021286497358232737,0.0021286497358232737,0.020971709862351418,32,5,relu,50,32,relu,256,200,20,adam,0.0001
84,0.0020464234985411167,0.0020464234985411167,0.018450213596224785,0.0021822990383952856,0.0021822990383952856,0.020929545164108276,32,7,relu,75,16,tanh,256,200,20,adam,0.001
105,0.0020750658586621284,0.0020750658586621284,0.018956273794174194,0.0021312737371772528,0.0021312737371772528,0.02120627462863922,64,7,relu,75,64,tanh,256,200,20,adam,0.0001
106,0.002014769474044442,0.002014769474044442,0.01846873015165329,0.0021277463529258966,0.0021277463529258966,0.02083791419863701,32,5,relu,75,64,tanh,256,200,20,adam,0.0001
83,0.002050685230642557,0.002050685230642557,0.018623104318976402,0.0021272299345582724,0.0021272299345582724,0.020985471084713936,64,5,relu,75,16,tanh,256,200,20,adam,0.001
103,0.00205702381208539,0.00205702381208539,0.018657179549336433,0.0021773758344352245,0.0021773758344352245,0.021130351349711418,32,5,relu,75,16,relu,256,200,20,adam,0.001
100,0.0020538847893476486,0.0020538847893476486,0.01859891042113304,0.002218181500211358,0.002218181500211358,0.021362395957112312,64,7,relu,75,16,tanh,256,200,20,adam,0.0001
84,0.002056352561339736,0.002056352561339736,0.018643690273165703,0.0021626248490065336,0.0021626248490065336,0.02107684127986431,32,5,relu,50,32,relu,256,200,20,adam,0.001
87,0.002039980608969927,0.002039980608969927,0.01863420382142067,0.0021791544277220964,0.0021791544277220964,0.02127157896757126,32,3,relu,50,32,relu,256,200,20,adam,1e-05
96,0.0020279192831367254,0.0020279192831367254,0.01850603148341179,0.002209872007369995,0.002209872007369995,0.021178720518946648,32,3,relu,75,64,tanh,256,200,20,adam,0.001
86,0.0020736504811793566,0.0020736504811793566,0.018627386540174484,0.0022376650013029575,0.0022376650013029575,0.021105267107486725,64,3,relu,50,16,tanh,256,200,20,adam,0.001
90,0.0020696520805358887,0.0020696520805358887,0.018780121579766273,0.00217078416608274,0.00217078416608274,0.021255500614643097,64,5,relu,75,32,tanh,256,200,20,adam,0.0001
96,0.002041245810687542,0.002041245810687542,0.01868096925318241,0.002119426615536213,0.002119426615536213,0.02095741592347622,32,7,relu,50,32,tanh,256,200,20,adam,0.001
77,0.0020421536173671484,0.0020421536173671484,0.018629716709256172,0.0021404107101261616,0.0021404107101261616,0.021075336262583733,64,7,relu,50,64,relu,256,200,20,adam,0.001
160,0.002026095986366272,0.002026095986366272,0.01846955716609955,0.0021126584615558386,0.0021126584615558386,0.020628316327929497,32,5,relu,75,16,relu,256,200,20,adam,0.0001
98,0.002054649405181408,0.002054649405181408,0.018743008375167847,0.0021458191331475973,0.0021458191331475973,0.02103383280336857,64,7,relu,75,64,relu,256,200,20,adam,0.001
96,0.002040057210251689,0.002040057210251689,0.018605124205350876,0.0021698465570807457,0.0021698465570807457,0.020887836813926697,64,5,relu,50,16,relu,256,200,20,adam,0.0001
95,0.002044226275756955,0.002044226275756955,0.018628466874361038,0.0021547016222029924,0.0021547016222029924,0.02095741406083107,64,7,relu,50,64,relu,256,200,20,adam,1e-05
90,0.0020582834258675575,0.0020582834258675575,0.018567349761724472,0.0022488662507385015,0.0022488662507385015,0.02129625342786312,64,3,relu,75,64,relu,256,200,20,adam,0.0001
89,0.00203437521122396,0.00203437521122396,0.01856522634625435,0.0021874357480555773,0.0021874357480555773,0.020991940051317215,64,3,relu,50,32,relu,256,200,20,adam,1e-05
90,0.0020370858255773783,0.0020370858255773783,0.01866864040493965,0.0021492380183190107,0.0021492380183190107,0.02112772688269615,32,7,relu,50,64,tanh,256,200,20,adam,0.0001
145,0.0020246945787221193,0.0020246945787221193,0.018504906445741653,0.002112783957272768,0.002112783957272768,0.020762760192155838,64,7,relu,75,64,relu,256,200,20,adam,1e-05
107,0.0020274817943573,0.0020274817943573,0.018500955775380135,0.002120983088389039,0.002120983088389039,0.020748822018504143,64,5,relu,50,16,relu,256,200,20,adam,1e-05
104,0.002042474690824747,0.002042474690824747,0.018640166148543358,0.0021072581876069307,0.0021072581876069307,0.020779233425855637,64,5,relu,50,16,relu,256,200,20,adam,0.001
119,0.002018674509599805,0.002018674509599805,0.01850268803536892,0.002154796849936247,0.002154796849936247,0.021045466884970665,64,3,relu,75,32,tanh,256,200,20,adam,0.001
94,0.002041137544438243,0.002041137544438243,0.018717588856816292,0.0021628113463521004,0.0021628113463521004,0.021229075267910957,64,5,relu,75,16,tanh,256,200,20,adam,1e-05
97,0.0020403419621288776,0.0020403419621288776,0.018585195764899254,0.002173893852159381,0.002173893852159381,0.0210803784430027,64,3,relu,75,64,tanh,256,200,20,adam,0.001
99,0.0020470370072871447,0.0020470370072871447,0.018696477636694908,0.0021060151048004627,0.0021060151048004627,0.020933475345373154,64,3,relu,50,32,relu,256,200,20,adam,0.001
82,0.0020427003037184477,0.0020427003037184477,0.01860601268708706,0.002246649470180273,0.002246649470180273,0.021396346390247345,64,3,relu,50,16,relu,256,200,20,adam,1e-05
95,0.002034407574683428,0.002034407574683428,0.018579622730612755,0.002128730993717909,0.002128730993717909,0.020936056971549988,64,5,relu,75,64,tanh,256,200,20,adam,0.0001
79,0.002065327949821949,0.002065327949821949,0.018798625096678734,0.002158751478418708,0.002158751478418708,0.02114338055253029,64,3,relu,50,32,tanh,256,200,20,adam,1e-05
