round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,first_conv_dim,first_conv_kernel,first_conv_activation,first_lstm_dim,first_dense_dim,first_dense_activation,batch_size,epochs,patience,optimizer,lr
74,0.0014124559238553047,0.0014124559238553047,0.015157603658735752,0.001961360452696681,0.001961360452696681,0.018412822857499123,32,7,relu,75,32,relu,256,200,20,adam,1e-05
83,0.0014120814157649875,0.0014120814157649875,0.01517938170582056,0.0019444584613665938,0.0019444584613665938,0.018346630036830902,32,7,relu,50,64,relu,256,200,20,adam,0.0001
89,0.0014077750965952873,0.0014077750965952873,0.015063008293509483,0.001876959577202797,0.001876959577202797,0.01795557513833046,32,7,relu,75,32,tanh,256,200,20,adam,0.001
122,0.0013778439024463296,0.0013778439024463296,0.014983613975346088,0.001905925222672522,0.001905925222672522,0.018156766891479492,32,5,relu,50,32,relu,256,200,20,adam,0.0001
80,0.001414442784152925,0.001414442784152925,0.015140334144234657,0.0019021125044673681,0.0019021125044673681,0.018159082159399986,64,5,relu,50,16,relu,256,200,20,adam,0.0001
140,0.0013709350023418665,0.0013709350023418665,0.014993345364928246,0.0019238038221374154,0.0019238038221374154,0.01826133392751217,32,7,relu,50,32,tanh,256,200,20,adam,1e-05
101,0.00140517542604357,0.00140517542604357,0.015084385871887207,0.0019274139776825905,0.0019274139776825905,0.018169403076171875,64,7,relu,50,16,relu,256,200,20,adam,0.001
90,0.001411372097209096,0.001411372097209096,0.015139144845306873,0.001907439436763525,0.001907439436763525,0.018159937113523483,64,3,relu,75,32,relu,256,200,20,adam,1e-05
94,0.0014059387613087893,0.0014059387613087893,0.015072423964738846,0.0019340012222528458,0.0019340012222528458,0.018314985558390617,32,3,relu,75,32,tanh,256,200,20,adam,0.001
87,0.0014381161890923977,0.0014381161890923977,0.015286752954125404,0.0019282418070361018,0.0019282418070361018,0.01840742491185665,32,7,relu,50,64,tanh,256,200,20,adam,0.0001
101,0.0013866318622604012,0.0013866318622604012,0.015000998042523861,0.0019400715827941895,0.0019400715827941895,0.018333302810788155,32,3,relu,50,16,relu,256,200,20,adam,0.001
84,0.0013634631177410483,0.0013634631177410483,0.015047995373606682,0.001970522338524461,0.001970522338524461,0.018469441682100296,32,5,relu,75,16,tanh,256,200,20,adam,0.001
120,0.001384170725941658,0.001384170725941658,0.01503998413681984,0.0019029333489015698,0.0019029333489015698,0.01822543330490589,32,5,relu,75,32,relu,256,200,20,adam,1e-05
98,0.001387803815305233,0.001387803815305233,0.015047631226480007,0.0019377779681235552,0.0019377779681235552,0.01828833669424057,64,5,relu,50,64,relu,256,200,20,adam,0.0001
92,0.00140245514921844,0.00140245514921844,0.015114172361791134,0.0019103633239865303,0.0019103633239865303,0.018213454633951187,64,5,relu,75,64,relu,256,200,20,adam,0.0001
101,0.0013992036692798138,0.0013992036692798138,0.01507449708878994,0.0019058039179071784,0.0019058039179071784,0.01819409616291523,32,3,relu,75,16,relu,256,200,20,adam,0.001
100,0.0013814017875120044,0.0013814017875120044,0.015052984468638897,0.0019284262089058757,0.0019284262089058757,0.01829703338444233,32,5,relu,75,64,tanh,256,200,20,adam,0.001
92,0.001399504137225449,0.001399504137225449,0.015094788745045662,0.0019298054976388812,0.0019298054976388812,0.01823134906589985,32,7,relu,75,16,tanh,256,200,20,adam,1e-05
86,0.0014470596797764301,0.0014470596797764301,0.015217676758766174,0.0018928159261122346,0.0018928159261122346,0.017993735149502754,32,5,relu,75,32,relu,256,200,20,adam,0.001
92,0.0014033684274181724,0.0014033684274181724,0.015181534923613071,0.0019531981088221073,0.0019531981088221073,0.018203549087047577,64,3,relu,50,16,relu,256,200,20,adam,0.001
95,0.001430767122656107,0.001430767122656107,0.015142042189836502,0.0018457784317433834,0.0018457784317433834,0.01792454905807972,64,7,relu,75,16,relu,256,200,20,adam,0.0001
85,0.0013964705867692828,0.0013964705867692828,0.015058731660246849,0.001881079631857574,0.001881079631857574,0.01808684878051281,64,3,relu,50,32,tanh,256,200,20,adam,0.001
94,0.0014349446864798665,0.0014349446864798665,0.015308167785406113,0.0019068913534283638,0.0019068913534283638,0.018427496775984764,32,3,relu,75,64,relu,256,200,20,adam,1e-05
101,0.0014447539579123259,0.0014447539579123259,0.015192852355539799,0.0018822688143700361,0.0018822688143700361,0.017966797575354576,64,7,relu,50,64,tanh,256,200,20,adam,1e-05
94,0.0014126055175438523,0.0014126055175438523,0.015128565952181816,0.0018867222825065255,0.0018867222825065255,0.018056752160191536,64,3,relu,75,16,tanh,256,200,20,adam,1e-05
82,0.0013982176315039396,0.0013982176315039396,0.015214595943689346,0.0020101196132600307,0.0020101196132600307,0.01859825663268566,64,7,relu,75,32,tanh,256,200,20,adam,0.0001
84,0.001470681163482368,0.001470681163482368,0.015401976183056831,0.0018905868055298924,0.0018905868055298924,0.018190503120422363,64,5,relu,50,16,tanh,256,200,20,adam,1e-05
80,0.0014491846086457372,0.0014491846086457372,0.01523616537451744,0.0018191684503108263,0.0018191684503108263,0.017970092594623566,64,3,relu,75,64,tanh,256,200,20,adam,0.0001
83,0.001437337719835341,0.001437337719835341,0.015217977575957775,0.0018477363046258688,0.0018477363046258688,0.018022388219833374,32,7,relu,50,64,relu,256,200,20,adam,1e-05
91,0.00136649701744318,0.00136649701744318,0.014995458535850048,0.001934499479830265,0.001934499479830265,0.018218860030174255,32,7,relu,50,16,tanh,256,200,20,adam,0.0001
96,0.001378213637508452,0.001378213637508452,0.015035951510071754,0.0018930209334939718,0.0018930209334939718,0.01810143142938614,64,7,relu,50,64,relu,256,200,20,adam,1e-05
90,0.0014133357908576727,0.0014133357908576727,0.01512538269162178,0.001903802272863686,0.001903802272863686,0.01808011718094349,32,7,relu,75,32,relu,256,200,20,adam,0.001
106,0.0014558747643604875,0.0014558747643604875,0.01527292001992464,0.0018247580155730247,0.0018247580155730247,0.017961295321583748,32,5,relu,75,64,relu,256,200,20,adam,0.0001
107,0.0013744693715125322,0.0013744693715125322,0.015005415305495262,0.0019064643420279026,0.0019064643420279026,0.018260668963193893,64,3,relu,50,16,tanh,256,200,20,adam,1e-05
90,0.0013897577300667763,0.0013897577300667763,0.01508419867604971,0.0019566835835576057,0.0019566835835576057,0.01830664835870266,32,7,relu,50,32,tanh,256,200,20,adam,0.0001
117,0.001389924786053598,0.001389924786053598,0.015005823224782944,0.0019194830674678087,0.0019194830674678087,0.018137628212571144,32,3,relu,75,64,tanh,256,200,20,adam,0.001
95,0.0014609552454203367,0.0014609552454203367,0.015238798223435879,0.0018251760629937053,0.0018251760629937053,0.017800332978367805,64,7,relu,75,32,tanh,256,200,20,adam,0.001
81,0.0013989516301080585,0.0013989516301080585,0.015145298093557358,0.0019087123218923807,0.0019087123218923807,0.01826053485274315,32,5,relu,50,64,tanh,256,200,20,adam,1e-05
90,0.0014493525959551334,0.0014493525959551334,0.015305627137422562,0.0019178303191438317,0.0019178303191438317,0.018433144316077232,64,7,relu,75,32,relu,256,200,20,adam,0.001
97,0.0014141649007797241,0.0014141649007797241,0.015087731182575226,0.0018875744426622987,0.0018875744426622987,0.017957299947738647,64,5,relu,75,32,tanh,256,200,20,adam,0.0001
105,0.001458564423955977,0.001458564423955977,0.015221931040287018,0.0018468955531716347,0.0018468955531716347,0.017852310091257095,32,3,relu,75,64,tanh,256,200,20,adam,0.0001
71,0.0014161290600895882,0.0014161290600895882,0.01518265437334776,0.0020068224985152483,0.0020068224985152483,0.018644247204065323,64,7,relu,75,64,tanh,256,200,20,adam,0.0001
99,0.0014191162772476673,0.0014191162772476673,0.015149557031691074,0.001904379460029304,0.001904379460029304,0.018198003992438316,32,3,relu,75,16,tanh,256,200,20,adam,1e-05
93,0.0013873617863282561,0.0013873617863282561,0.01503455638885498,0.001897890237160027,0.001897890237160027,0.01815386861562729,32,5,relu,50,64,tanh,256,200,20,adam,0.0001
80,0.0014637161511927843,0.0014637161511927843,0.015278493985533714,0.0018109866650775075,0.0018109866650775075,0.017871856689453125,64,7,relu,50,64,tanh,256,200,20,adam,0.0001
96,0.0013946478720754385,0.0013946478720754385,0.015062350779771805,0.0019200891256332397,0.0019200891256332397,0.018154326826334,32,3,relu,75,32,tanh,256,200,20,adam,1e-05
82,0.0014077727682888508,0.0014077727682888508,0.015042251907289028,0.0018887827172875404,0.0018887827172875404,0.018012233078479767,64,5,relu,75,64,relu,256,200,20,adam,0.001
107,0.0014389294665306807,0.0014389294665306807,0.015240062959492207,0.0018237604526802897,0.0018237604526802897,0.01801307313144207,32,3,relu,75,32,relu,256,200,20,adam,0.0001
67,0.0014125540619716048,0.0014125540619716048,0.015187704004347324,0.0019179251976311207,0.0019179251976311207,0.01831330731511116,32,7,relu,75,16,tanh,256,200,20,adam,0.001
118,0.0013769137440249324,0.0013769137440249324,0.014977283775806427,0.0019000341417267919,0.0019000341417267919,0.01807229593396187,32,3,relu,50,64,relu,256,200,20,adam,1e-05
106,0.0014350813580676913,0.0014350813580676913,0.01518271304666996,0.0018070748774334788,0.0018070748774334788,0.01791704259812832,32,3,relu,50,32,tanh,256,200,20,adam,0.001
85,0.0013783720787614584,0.0013783720787614584,0.014927844516932964,0.0019938405603170395,0.0019938405603170395,0.018304409459233284,32,3,relu,50,16,relu,256,200,20,adam,0.0001
77,0.0014770543202757835,0.0014770543202757835,0.015308579429984093,0.001813689828850329,0.001813689828850329,0.01789052225649357,64,3,relu,75,32,relu,256,200,20,adam,0.0001
96,0.0014118441613391042,0.0014118441613391042,0.015096276998519897,0.001849195919930935,0.001849195919930935,0.01785852760076523,64,3,relu,50,16,relu,256,200,20,adam,1e-05
106,0.0014215779956430197,0.0014215779956430197,0.015172945335507393,0.0019099698401987553,0.0019099698401987553,0.01825248822569847,32,7,relu,75,64,relu,256,200,20,adam,1e-05
111,0.0013794384431093931,0.0013794384431093931,0.015011644922196865,0.0019426518119871616,0.0019426518119871616,0.018258409574627876,32,7,relu,75,64,tanh,256,200,20,adam,0.0001
106,0.0014135364908725023,0.0014135364908725023,0.0151585154235363,0.0019098077900707722,0.0019098077900707722,0.018124980852007866,64,5,relu,75,64,tanh,256,200,20,adam,1e-05
79,0.0013789860531687737,0.0013789860531687737,0.015050474554300308,0.001981241162866354,0.001981241162866354,0.01838741824030876,64,3,relu,75,32,tanh,256,200,20,adam,1e-05
159,0.0013606143184006214,0.0013606143184006214,0.014988397248089314,0.0019612128380686045,0.0019612128380686045,0.01839575730264187,32,5,relu,50,32,tanh,256,200,20,adam,1e-05
90,0.001409123302437365,0.001409123302437365,0.015118499286472797,0.0018608657410368323,0.0018608657410368323,0.018150029703974724,64,3,relu,75,32,relu,256,200,20,adam,0.001
