round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,first_gru_dim,gru_activation,first_dense_dim,first_dense_activation,batch_size,epochs,patience,optimizer,lr
145,0.002228030702099204,0.002228030702099204,0.01942865177989006,0.0013207490555942059,0.0013207490555942059,0.01826709695160389,75,relu,16,relu,256,200,20,rmsprop,0.0001
160,0.002263947855681181,0.002263947855681181,0.01972031779587269,0.0012752802576869726,0.0012752802576869726,0.018297266215085983,100,relu,16,relu,256,200,20,nadam,0.0001
131,0.00226421095430851,0.00226421095430851,0.019768424332141876,0.0013193136546760798,0.0013193136546760798,0.018488895148038864,75,relu,16,relu,256,200,20,nadam,0.0001
116,0.0022215950302779675,0.0022215950302779675,0.019318407401442528,0.0013139600632712245,0.0013139600632712245,0.018156493082642555,75,relu,100,relu,256,200,20,rmsprop,0.001
155,0.002239992842078209,0.002239992842078209,0.0195290669798851,0.0013272386277094483,0.0013272386277094483,0.01826433837413788,100,relu,100,relu,256,200,20,adam,0.001
102,0.0022716422099620104,0.0022716422099620104,0.019746920093894005,0.0013100516516715288,0.0013100516516715288,0.01838766410946846,50,relu,16,relu,256,200,20,nadam,0.001
139,0.002262640744447708,0.002262640744447708,0.019675740972161293,0.0013125312980264425,0.0013125312980264425,0.018300632014870644,50,relu,100,relu,256,200,20,nadam,0.0001
108,0.002293932717293501,0.002293932717293501,0.019936025142669678,0.0012861199211329222,0.0012861199211329222,0.018521443009376526,100,relu,100,relu,256,200,20,adam,0.0001
140,0.0022091970313340425,0.0022091970313340425,0.019247738644480705,0.0013272417709231377,0.0013272417709231377,0.01811826601624489,100,relu,100,relu,256,200,20,rmsprop,1e-05
115,0.002277428051456809,0.002277428051456809,0.019795039668679237,0.0013051306596025825,0.0013051306596025825,0.018405456095933914,75,relu,100,relu,256,200,20,nadam,1e-05
146,0.002231304068118334,0.002231304068118334,0.019482476636767387,0.0012969700619578362,0.0012969700619578362,0.01817195676267147,75,relu,32,relu,256,200,20,nadam,1e-05
152,0.002216560300439596,0.002216560300439596,0.019116578623652458,0.0013391206739470363,0.0013391206739470363,0.018139643594622612,50,relu,64,relu,256,200,20,nadam,0.0001
123,0.0022784697357565165,0.0022784697357565165,0.01978434808552265,0.0012737495126202703,0.0012737495126202703,0.018338223919272423,50,relu,32,relu,256,200,20,nadam,1e-05
153,0.0022453423589468002,0.0022453423589468002,0.019588477909564972,0.0013140534283593297,0.0013140534283593297,0.018315600231289864,50,relu,32,relu,256,200,20,adam,0.001
113,0.002237665466964245,0.002237665466964245,0.019447801634669304,0.0012953553814440966,0.0012953553814440966,0.0181980449706316,75,relu,32,relu,256,200,20,nadam,0.0001
129,0.0022501025814563036,0.0022501025814563036,0.01962508261203766,0.001298881252296269,0.001298881252296269,0.018218649551272392,75,relu,64,relu,256,200,20,rmsprop,0.0001
132,0.002233948791399598,0.002233948791399598,0.01952171139419079,0.001297963666729629,0.001297963666729629,0.018225111067295074,50,relu,100,relu,256,200,20,nadam,0.001
148,0.002234415151178837,0.002234415151178837,0.019512316212058067,0.0012957478174939752,0.0012957478174939752,0.018283989280462265,50,relu,64,relu,256,200,20,rmsprop,0.001
105,0.0022186555434018373,0.0022186555434018373,0.019366394728422165,0.0013386347563937306,0.0013386347563937306,0.018270082771778107,50,relu,16,relu,256,200,20,adam,0.001
153,0.002234724583104253,0.002234724583104253,0.01947087049484253,0.0013767968630418181,0.0013767968630418181,0.018292441964149475,75,relu,64,relu,256,200,20,adam,0.0001
117,0.0022215303033590317,0.0022215303033590317,0.019488707184791565,0.0013548539718613029,0.0013548539718613029,0.018381070345640182,75,relu,100,relu,256,200,20,adam,0.0001
139,0.0022150431759655476,0.0022150431759655476,0.01931183598935604,0.0013355419505387545,0.0013355419505387545,0.018137292936444283,50,relu,100,relu,256,200,20,nadam,1e-05
149,0.002223180839791894,0.002223180839791894,0.01942518539726734,0.001360521768219769,0.001360521768219769,0.018266577273607254,75,relu,16,relu,256,200,20,rmsprop,1e-05
122,0.002244506264105439,0.002244506264105439,0.019613493233919144,0.0013066717656329274,0.0013066717656329274,0.018348336219787598,100,relu,16,relu,256,200,20,nadam,1e-05
148,0.0022357788402587175,0.0022357788402587175,0.019501473754644394,0.001315259374678135,0.001315259374678135,0.018287478014826775,100,relu,32,relu,256,200,20,nadam,0.001
124,0.0022404142655432224,0.0022404142655432224,0.019566629081964493,0.001317547052167356,0.001317547052167356,0.01831137388944626,75,relu,16,relu,256,200,20,adam,0.001
105,0.002295466372743249,0.002295466372743249,0.019948864355683327,0.0013337315758690238,0.0013337315758690238,0.018618157133460045,100,relu,32,relu,256,200,20,rmsprop,1e-05
148,0.002218796405941248,0.002218796405941248,0.01916017010807991,0.001337799709290266,0.001337799709290266,0.018142620101571083,75,relu,16,relu,256,200,20,adam,1e-05
136,0.0022061888594180346,0.0022061888594180346,0.019142983481287956,0.0013634086353704333,0.0013634086353704333,0.0182595644146204,100,relu,64,relu,256,200,20,adam,1e-05
107,0.002211294136941433,0.002211294136941433,0.01926637440919876,0.0013539805077016354,0.0013539805077016354,0.018247568979859352,50,relu,16,relu,256,200,20,adam,1e-05
157,0.002219125395640731,0.002219125395640731,0.01926206611096859,0.0013132193125784397,0.0013132193125784397,0.018127983435988426,100,relu,16,relu,256,200,20,rmsprop,0.001
120,0.002240726025775075,0.002240726025775075,0.019569242373108864,0.0013177236542105675,0.0013177236542105675,0.01833197847008705,50,relu,16,relu,256,200,20,nadam,1e-05
111,0.0022195910569280386,0.0022195910569280386,0.019330140203237534,0.001318762544542551,0.001318762544542551,0.01820642314851284,75,relu,32,relu,256,200,20,adam,0.0001
120,0.002224042546004057,0.002224042546004057,0.019343648105859756,0.0013248017057776451,0.0013248017057776451,0.018195701763033867,75,relu,16,relu,256,200,20,adam,0.0001
130,0.002210289938375354,0.002210289938375354,0.019215917214751244,0.0013527512783184648,0.0013527512783184648,0.018198300153017044,100,relu,64,relu,256,200,20,rmsprop,0.001
168,0.0022374866530299187,0.0022374866530299187,0.01954198256134987,0.001325002172961831,0.001325002172961831,0.018270274624228477,50,relu,32,relu,256,200,20,rmsprop,0.001
120,0.0022197607904672623,0.0022197607904672623,0.01932418718934059,0.00132463697809726,0.00132463697809726,0.018263505771756172,50,relu,64,relu,256,200,20,adam,1e-05
113,0.0022232066839933395,0.0022232066839933395,0.019334830343723297,0.0013210645411163568,0.0013210645411163568,0.018214115872979164,75,relu,32,relu,256,200,20,nadam,0.001
119,0.002223677933216095,0.002223677933216095,0.019335540011525154,0.0013208575546741486,0.0013208575546741486,0.018227573484182358,50,relu,64,relu,256,200,20,rmsprop,0.0001
125,0.0022339089773595333,0.0022339089773595333,0.019553115591406822,0.001301578595302999,0.001301578595302999,0.018238628283143044,75,relu,16,relu,256,200,20,rmsprop,0.001
125,0.002226957818493247,0.002226957818493247,0.019399208948016167,0.001348927617073059,0.001348927617073059,0.01826702244579792,100,relu,16,relu,256,200,20,nadam,0.001
150,0.002232482424005866,0.002232482424005866,0.019465459510684013,0.0013006373774260283,0.0013006373774260283,0.018182115629315376,100,relu,32,relu,256,200,20,nadam,1e-05
126,0.0022211214527487755,0.0022211214527487755,0.01942385733127594,0.0013155469205230474,0.0013155469205230474,0.01824910007417202,75,relu,64,relu,256,200,20,adam,0.001
137,0.002256212290376425,0.002256212290376425,0.019690658897161484,0.0013234158977866173,0.0013234158977866173,0.018489636480808258,100,relu,100,relu,256,200,20,rmsprop,0.0001
141,0.002211227547377348,0.002211227547377348,0.019170448184013367,0.001376856118440628,0.001376856118440628,0.018306905403733253,75,relu,100,relu,256,200,20,nadam,0.001
116,0.002211236394941807,0.002211236394941807,0.019261617213487625,0.0013467692770063877,0.0013467692770063877,0.018205391243100166,75,relu,64,relu,256,200,20,adam,1e-05
126,0.002267779316753149,0.002267779316753149,0.019828366115689278,0.0013278231490403414,0.0013278231490403414,0.018635684624314308,100,relu,64,relu,256,200,20,adam,0.001
132,0.0022344617173075676,0.0022344617173075676,0.01945643313229084,0.0013298954581841826,0.0013298954581841826,0.018299544230103493,75,relu,16,relu,256,200,20,nadam,1e-05
123,0.0022267326712608337,0.0022267326712608337,0.01933550089597702,0.0012996713630855083,0.0012996713630855083,0.01809759996831417,50,relu,16,relu,256,200,20,nadam,0.0001
102,0.0023325111251324415,0.0023325111251324415,0.020204860717058182,0.0013383877230808139,0.0013383877230808139,0.018934689462184906,50,relu,32,relu,256,200,20,nadam,0.001
140,0.002216689521446824,0.002216689521446824,0.01933286339044571,0.001335696317255497,0.001335696317255497,0.018205352127552032,75,relu,100,relu,256,200,20,rmsprop,0.0001
111,0.0023020771332085133,0.0023020771332085133,0.019967535510659218,0.0013163755647838116,0.0013163755647838116,0.018510889261960983,100,relu,64,relu,256,200,20,nadam,1e-05
116,0.002213861560449004,0.002213861560449004,0.019240956753492355,0.0013396148569881916,0.0013396148569881916,0.0181366465985775,100,relu,100,relu,256,200,20,nadam,1e-05
135,0.0022695758379995823,0.0022695758379995823,0.019769996404647827,0.0012925603659823537,0.0012925603659823537,0.01833866909146309,100,relu,32,relu,256,200,20,rmsprop,0.001
104,0.0022405863273888826,0.0022405863273888826,0.019450288265943527,0.0013318207347765565,0.0013318207347765565,0.01837228797376156,100,relu,16,relu,256,200,20,rmsprop,1e-05
